-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,2116,1952,876,391,401,905,915,915,878,1322,1322,1481,1690,1763,1944,2366,2482,2754,2926,3274,3243,3805,3843,4743,4390,4542,6299,6950,6911,10588,7066,8605,9079,9221,10426,9667,12977,11445,12092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1862,0,2123,1047,1468,1458,1076,1086,1086,1674,1493,1493,1652,1861,1934,2115,2537,2653,2925,3097,3445,3414,3976,4014,4914,4561,4713,6470,7121,7082,10759,7238,8776,9250,9392,10597,9838,13190,11658,12305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1484,150,0,670,1091,1081,698,709,709,1297,1115,1115,1275,1484,1557,1737,2160,2276,2548,2720,3067,3036,3599,3637,4537,4184,4336,6093,6744,6705,10382,6860,8399,8873,9014,10219,9461,13101,11570,10499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,815,1240,1077,0,421,411,29,39,39,627,446,446,605,814,887,1068,1491,1607,1878,2050,2398,2367,2929,2968,3867,3514,3666,5423,6074,6035,9712,6191,7729,8203,8345,9550,8791,10194,8303,9829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,391,1361,1197,1320,0,10,1349,1359,1359,473,566,566,726,935,1008,1188,1611,1727,1999,2171,2518,2487,3050,3088,3988,3634,3787,5544,6195,6156,9833,6311,7850,8324,8465,9670,8912,10315,8423,9950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,401,1351,1187,1330,10,0,1358,1369,1369,464,557,557,716,925,998,1179,1601,1717,1989,2161,2508,2478,3040,3078,3978,3625,3777,5534,6185,6146,9823,6301,7840,8314,8456,9661,8902,10305,8414,9940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,786,1211,1048,1731,392,382,0,10,10,599,417,417,576,786,858,1039,1462,1578,1850,2021,2369,2338,2900,2939,3838,3485,3637,5394,6045,6006,9683,6162,7701,8174,8316,9521,8762,10165,8274,9800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,776,1201,1037,1721,382,372,1750,0,1760,588,407,407,566,775,848,1029,1451,1567,1839,2011,2359,2328,2890,2928,3828,3475,3627,5384,6035,5996,9673,6151,7690,8164,8306,9511,8752,10155,8264,9790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,776,1201,1038,1721,382,372,1750,0,0,588,407,407,566,775,848,1029,1451,1568,1839,2011,2359,2328,2890,2928,3828,3475,3627,5384,6035,5996,9673,6152,7690,8164,8306,9511,8752,10155,8264,9790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
