-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,358,327,169,122,124,171,172,172,262,211,211,243,258,274,290,345,371,402,418,487,501,480,455,572,533,542,686,678,659,1024,670,835,943,957,1165,993,957,1000,998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,438,0,394,236,324,322,239,240,240,355,278,278,310,325,342,358,412,439,470,486,554,568,547,523,640,601,609,754,746,727,1092,737,903,1011,1025,1232,1060,1108,1151,1149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,314,29,0,112,200,197,114,115,115,231,154,154,186,201,217,233,288,314,345,361,430,444,423,398,515,477,485,629,621,602,967,613,778,886,900,1108,936,986,1029,1125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,202,189,158,0,88,86,3,4,4,119,42,42,74,89,105,121,176,202,234,250,318,332,311,286,404,365,373,517,510,490,856,501,666,774,788,996,824,949,1023,1014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,120,235,204,321,0,2,323,324,324,104,88,88,120,135,151,167,222,248,280,296,364,378,357,332,450,411,419,563,556,536,902,547,712,820,834,1042,870,995,1069,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,122,233,202,323,2,0,326,327,327,102,86,86,118,133,149,165,220,246,278,294,362,376,355,330,448,409,417,561,554,534,900,545,710,818,832,1040,868,993,1067,1058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,199,186,155,269,85,83,0,1,1,116,39,39,71,87,103,119,173,200,231,247,315,329,308,284,401,362,371,515,507,488,853,499,664,772,786,993,821,947,1021,1011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,198,185,154,268,84,82,271,0,272,115,38,38,70,86,102,118,172,199,230,246,314,329,307,283,400,361,370,514,506,487,852,498,663,771,785,992,820,946,1020,1010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,198,185,154,268,85,82,271,0,0,115,38,38,70,86,102,118,172,199,230,246,314,329,307,283,400,361,370,514,506,487,852,498,663,771,785,992,820,946,1020,1010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
